player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0038041,Jake Ferguson,DAL,TE,ACT,2025,1,False,week1_roster_veteran,69.10214678241263,13.504776457053246,17.0,1.0,4.0,4.0,True,69.10214678241263,78.9,14.0,95.80714285714286,0.0,1.0,0.0,0.0,0.0,0.0,8.0,600.0,82.0,0.0,1.0,103.0,17.0,True,True,149.1,False,False,7.0,26.0,28.0,26.0
00-0038046,Charlie Kolar,BAL,TE,ACT,2025,1,False,week1_roster_veteran,20.998465390882536,13.25195661827856,17.0,3.0,4.0,4.0,True,20.998465390882536,23.8,13.0,31.123076923076926,0.0,0.0,0.0,0.0,0.0,0.0,2.0,142.0,10.0,0.0,0.0,15.0,17.0,True,True,31.200000000000003,False,False,59.0,73.0,60.0,56.0
00-0038090,Skyy Moore,SF,WR,ACT,2025,1,False,week1_roster_veteran,13.01647197379319,11.024762309802593,17.0,4.0,4.0,4.0,True,13.01647197379319,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,5.0,0.0,11.0,7.0,14.0,True,True,12.3,False,False,163.0,178.0,238.5,238.5
00-0038092,Erik Ezukanma,JAX,WR,DEV,2025,1,False,week1_roster_veteran,9.602581225396591,8.45428184464322,17.0,4.0,4.0,4.0,True,9.602581225396591,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,206.0,238.5,238.5
00-0038102,Kenny Pickett,LV,QB,ACT,2025,1,False,week1_roster_veteran,5.653114039940254,4.469418339431647,17.0,2.0,8.0,8.0,True,5.653114039940254,25.14,5.0,85.47600000000001,53.0,5.0,28.0,2.0,1.0,188.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,True,True,9.719999999999999,False,False,60.0,82.0,50.0,54.0
00-0038104,Tyquan Thornton,KC,WR,ACT,2025,1,False,week1_roster_veteran,18.091930623494093,2.1268767348599718,17.0,4.0,4.0,4.0,True,18.091930623494093,6.7,6.0,18.983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0,438.0,19.0,0.0,0.0,37.0,14.0,True,True,71.30000000000001,False,False,72.0,155.0,152.0,147.0
00-0038108,Bailey Zappe,CLE,QB,DEV,2025,1,False,week1_roster_veteran,8.531426413601935,0.8588792886635038,17.0,3.0,8.0,8.0,True,8.531426413601935,7.000000000000001,1.0,119.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,76.0,60.0,52.0
00-0038115,Daniel Bellinger,NYG,TE,ACT,2025,1,False,week1_roster_veteran,24.584271449814892,15.401905913570781,17.0,2.0,4.0,4.0,True,24.584271449814892,19.5,17.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,286.0,19.0,0.0,0.0,26.0,16.0,True,True,50.1,False,False,46.0,66.0,64.5,67.5
00-0038117,Wan'Dale Robinson,NYG,WR,ACT,2025,1,False,week1_roster_veteran,76.94344218140034,14.057161805944977,17.0,2.0,4.0,4.0,True,76.94344218140034,136.2,17.0,136.2,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1014.0,92.0,0.0,5.0,141.0,16.0,True,True,171.9,False,False,16.0,60.0,42.0,53.0
00-0038120,Breece Hall,NYJ,RB,ACT,2025,1,False,week1_roster_veteran,203.41539202905386,14.943321004607583,17.0,1.0,7.0,7.0,True,203.41539202905386,212.4,16.0,225.675,1.0,243.0,1.0,0.0,1.0,4.0,1.0,350.0,36.0,4.0,1065.0,48.0,16.0,True,True,193.66,False,False,18.0,8.0,17.0,18.0
00-0038124,Christian Watson,GB,WR,RES,2025,1,False,week1_roster_veteran,34.41107267255896,13.358378082975667,17.0,4.0,4.0,4.0,True,34.41107267255896,90.8,15.0,102.90666666666665,0.0,1.0,0.0,0.0,0.0,0.0,6.0,611.0,35.0,0.0,3.0,55.0,10.0,True,True,114.9,False,False,42.0,113.0,72.0,76.0
00-0038128,Malik Willis,GB,QB,ACT,2025,1,False,week1_roster_veteran,24.158663071058044,5.6051951642350675,17.0,2.0,8.0,8.0,True,24.158663071058044,53.8,7.0,130.65714285714284,38.0,22.0,30.0,0.0,3.0,422.0,0.0,0.0,0.0,2.0,123.0,0.0,4.0,True,True,53.18,False,False,43.0,57.0,44.0,51.0
00-0038129,Cade Otton,TB,TE,ACT,2025,1,False,week1_roster_veteran,133.69449678207334,13.973176483758097,17.0,1.0,4.0,4.0,True,133.69449678207334,113.1,14.0,137.33571428571426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,572.0,59.0,0.0,0.0,82.0,16.0,True,True,92.7,False,False,25.0,6.0,11.0,13.0
00-0038134,Kenneth Walker III,SEA,RB,ACT,2025,1,False,week1_roster_veteran,188.4739446315681,14.196405318784755,17.0,1.0,7.0,7.0,True,188.4739446315681,158.20000000000002,11.0,244.4909090909091,0.0,221.0,0.0,0.0,0.0,0.0,0.0,282.0,31.0,5.0,1027.0,36.0,17.0,True,True,176.39999999999998,False,False,22.0,16.0,28.0,14.0
00-0038145,Thomas Odukoya,TEN,TE,DEV,2025,1,False,week1_roster_veteran,7.682132926275514,1.6844346687540304,17.0,4.0,4.0,4.0,True,7.682132926275514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,109.0,132.5,132.5
00-0038181,Lucky Jackson,MIN,WR,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,284.0,238.5,238.5
00-0038359,Xavier Smith,LA,WR,ACT,2025,1,False,week1_roster_veteran,13.727602713739337,7.712288324324315,17.0,4.0,4.0,4.0,True,13.727602713739337,5.2,9.0,9.822222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,18.0,0.0,0.0,24.0,14.0,True,True,39.3,False,False,112.0,172.0,160.0,167.0
00-0038389,Israel Abanikanda,GB,RB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,171.0,146.0,146.0
00-0038393,Dontayvion Wicks,GB,WR,ACT,2025,1,False,week1_roster_veteran,39.204741025874675,11.101123928012509,17.0,4.0,4.0,4.0,True,39.204741025874675,91.0,17.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,332.0,30.0,0.0,6.0,46.0,14.0,True,True,60.800000000000004,False,False,82.0,103.0,70.5,87.5
00-0038394,Will Mallory,IND,TE,INA,2025,1,False,week1_roster_veteran,6.878920651255487,5.224249228288387,17.0,4.0,4.0,4.0,True,6.878920651255487,4.9,10.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,2.0,True,True,2.1,False,False,105.5,115.0,89.0,89.0
00-0038396,Eric Gray,NYG,RB,RES,2025,1,False,week1_roster_veteran,13.478486579881649,1.9253517161440994,17.0,4.0,7.0,7.0,True,13.478486579881649,16.3,14.0,19.792857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,161.0,131.0,87.0,99.0
00-0038400,Tanner McKee,PHI,QB,INA,2025,1,False,week1_roster_veteran,36.937181737797495,5.151121774334943,17.0,2.0,8.0,8.0,True,36.937181737797495,28.82,2.0,244.97,46.0,8.0,24.0,1.0,1.0,274.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,True,True,13.760000000000002,False,False,57.0,47.0,49.0,26.0
00-0038409,Lew Nichols III,PIT,RB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,171.0,146.0,146.0
00-0038416,Tyson Bagent,CHI,QB,ACT,2025,1,False,week1_roster_veteran,17.012832796383766,4.228884935946817,17.0,2.0,8.0,8.0,True,17.012832796383766,-0.26000000000000006,4.0,-1.1050000000000002,4.0,2.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,True,True,2.58,False,False,66.0,65.0,106.0,105.0
00-0038440,Zavier Scott,MIN,RB,INA,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,98.0,14.0,0.0,114.0,16.0,9.0,True,True,34.2,False,False,73.0,171.0,146.0,146.0
00-0038454,Keaton Mitchell,BAL,RB,INA,2025,1,False,week1_roster_veteran,28.798143388938797,9.190511514915512,17.0,3.0,7.0,7.0,True,28.798143388938797,6.300000000000001,4.0,26.775000000000002,0.0,59.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,1.0,341.0,12.0,13.0,True,True,50.900000000000006,False,False,66.0,90.0,96.0,93.0
00-0038456,Travis Vokolek,ARI,TE,ACT,2025,1,False,week1_roster_veteran,5.300093241184188,0.9049383942762959,17.0,4.0,4.0,4.0,True,5.300093241184188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,142.0,124.0,132.5,132.5
00-0038465,Malik Heath,GB,WR,ACT,2025,1,False,week1_roster_veteran,14.395778798426317,2.081353799954509,17.0,4.0,4.0,4.0,True,14.395778798426317,26.700000000000003,12.0,37.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,0.0,0.0,7.0,11.0,True,True,11.6,False,False,164.0,170.0,120.5,124.0
00-0038476,Tommy DeVito,NE,QB,INA,2025,1,False,week1_roster_veteran,3.9411566987730042,0.9867206108310311,17.0,4.0,8.0,8.0,True,3.9411566987730042,13.48,3.0,76.38666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,86.0,55.0,55.0
00-0038477,Bryce Ford-Wheaton,NYG,WR,RES,2025,1,False,week1_roster_veteran,8.186190735989108,1.1926712270567306,17.0,4.0,4.0,4.0,True,8.186190735989108,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,211.0,238.5,238.5
00-0038488,Brady Russell,SEA,TE,ACT,2025,1,False,week1_roster_veteran,3.6186062039442843,1.357742304167671,17.0,5.0,4.0,4.0,True,3.6186062039442843,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,True,True,0.0,False,True,142.0,127.0,132.5,132.5
00-0038489,Ben VanSumeren,PHI,RB,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,171.0,146.0,146.0
00-0038492,Jason Brownlee,KC,WR,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,True,True,0.0,False,True,254.5,284.0,238.5,238.5
00-0038496,Xavier Gipson,NYJ,WR,ACT,2025,1,False,week1_roster_veteran,20.650797685249312,3.0046766496718527,17.0,4.0,4.0,4.0,True,20.650797685249312,13.4,16.0,14.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,3.0,True,True,1.6,False,False,206.5,140.0,137.5,158.0
00-0038498,E.J. Jenkins,PHI,TE,DEV,2025,1,False,week1_roster_veteran,14.150573182956132,4.688177659694031,17.0,4.0,4.0,4.0,True,14.150573182956132,7.2,8.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,142.0,86.0,83.0,72.0
00-0038518,Deneric Prince,NE,RB,RES,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,171.0,146.0,146.0
00-0038519,Nikko Remigio,KC,WR,ACT,2025,1,False,week1_roster_veteran,11.273366255925524,1.422982019086195,17.0,4.0,4.0,4.0,True,11.273366255925524,5.800000000000001,4.0,24.650000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,11.0,1.0,9.0,True,True,3.7,False,False,190.0,191.0,154.0,137.0
00-0038542,Bijan Robinson,ATL,RB,ACT,2025,1,False,week1_roster_veteran,257.76558020181756,13.503603583685358,17.0,1.0,7.0,7.0,True,257.76558020181756,309.2,17.0,309.2,0.0,288.0,0.0,0.0,0.0,0.0,4.0,820.0,79.0,7.0,1478.0,103.0,17.0,True,True,335.3,False,False,3.0,1.0,4.0,4.0
00-0038543,Jaxon Smith-Njigba,SEA,WR,ACT,2025,1,False,week1_roster_veteran,195.61483549709118,15.100591315785872,17.0,1.0,4.0,4.0,True,195.61483549709118,203.0,17.0,203.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,1793.0,119.0,0.0,36.0,163.0,17.0,True,True,302.4,False,False,2.0,8.0,11.0,23.0
00-0038544,Quentin Johnston,LAC,WR,ACT,2025,1,False,week1_roster_veteran,120.54621097397417,14.813437207982608,17.0,2.0,4.0,4.0,True,120.54621097397417,147.2,15.0,166.82666666666665,0.0,2.0,0.0,0.0,0.0,0.0,8.0,735.0,51.0,0.0,7.0,84.0,14.0,True,True,147.7,False,False,29.0,42.0,36.0,41.0
00-0038547,Luke Schoonmaker,DAL,TE,ACT,2025,1,False,week1_roster_veteran,40.68264965193727,15.16746103176946,17.0,2.0,4.0,4.0,True,40.68264965193727,43.6,17.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,14.0,0.0,0.0,23.0,17.0,True,True,20.200000000000003,False,False,70.0,46.0,42.0,45.0
00-0038550,Hendon Hooker,CAR,QB,DEV,2025,1,False,week1_roster_veteran,21.34472418682919,4.404305892276177,17.0,2.0,8.0,8.0,True,21.34472418682919,2.68,3.0,15.186666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,87.0,59.0,62.0,62.0
00-0038551,Kendre Miller,NO,RB,ACT,2025,1,False,week1_roster_veteran,71.31910179486314,11.127575308735883,17.0,2.0,7.0,7.0,True,71.31910179486314,26.6,6.0,75.36666666666667,0.0,47.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,1.0,193.0,5.0,7.0,True,True,30.8,False,False,74.0,60.0,78.0,60.0
00-0038555,Tank Bigsby,JAX,RB,ACT,2025,1,False,week1_roster_veteran,100.58654331311882,13.104948639756127,17.0,2.0,7.0,7.0,True,100.58654331311882,127.50000000000001,15.0,144.50000000000003,0.0,63.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,2.0,356.0,4.0,12.0,True,True,52.300000000000004,False,False,64.0,46.0,32.0,36.0
00-0038558,Darnell Washington,PIT,TE,ACT,2025,1,False,week1_roster_veteran,29.296088337582393,14.685596983136135,17.0,3.0,4.0,4.0,True,29.296088337582393,35.5,17.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,364.0,31.0,0.0,0.0,44.0,16.0,True,True,57.9,False,False,39.0,58.0,48.0,53.0
00-0038559,Michael Wilson,ARI,WR,ACT,2025,1,False,week1_roster_veteran,60.75396851148202,14.44223431969443,17.0,2.0,4.0,4.0,True,60.75396851148202,103.0,16.0,109.4375,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1006.0,78.0,0.0,0.0,127.0,17.0,True,True,181.60000000000002,False,False,11.0,70.0,61.0,71.0
00-0038563,Tre Tucker,LV,WR,ACT,2025,1,False,week1_roster_veteran,65.44494586162044,15.983681665006383,17.0,2.0,4.0,4.0,True,65.44494586162044,105.80000000000001,17.0,105.80000000000001,0.0,11.0,0.0,0.0,0.0,0.0,5.0,696.0,57.0,0.0,51.0,92.0,17.0,True,True,133.2,False,False,37.0,68.0,60.0,75.0
00-0038564,Cameron Latu,PHI,TE,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,True,True,0.0,False,True,142.0,155.5,132.5,132.5
00-0038573,Derius Davis,LAC,WR,ACT,2025,1,False,week1_roster_veteran,23.44013169263539,11.116280579305357,17.0,4.0,4.0,4.0,True,23.44013169263539,33.6,14.0,40.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,5.0,3.0,10.0,True,True,2.5,False,False,200.0,128.0,112.0,123.0
00-0038576,Charlie Jones,CIN,WR,ACT,2025,1,False,week1_roster_veteran,11.882197734252276,6.287906758388646,17.0,4.0,4.0,4.0,True,11.882197734252276,1.0,7.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,True,True,0.0,False,True,254.5,188.0,176.0,177.0
00-0038579,Aidan O'Connell,LV,QB,RES,2025,1,False,week1_roster_veteran,14.513371753871109,5.525309497554444,17.0,2.0,8.0,8.0,True,14.513371753871109,97.48,9.0,184.1288888888889,23.0,1.0,10.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,True,True,4.78,False,False,62.0,70.0,36.0,41.0
00-0038582,Clayton Tune,GB,QB,DEV,2025,1,False,week1_roster_veteran,16.135640233328605,2.036221971533086,17.0,3.0,8.0,8.0,True,16.135640233328605,-0.08000000000000002,6.0,-0.2266666666666667,20.0,5.0,7.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,True,True,1.9800000000000002,False,False,68.0,67.0,104.0,104.0
00-0038589,Josh Whyle,GB,TE,DEV,2025,1,False,week1_roster_veteran,43.43217026741914,16.089650542050556,17.0,2.0,4.0,4.0,True,43.43217026741914,44.8,17.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,5.0,0.0,0.0,6.0,8.0,True,True,12.1,False,False,83.0,44.0,41.0,44.0
00-0038590,Justin Shorter,LV,TE,ACT,2025,1,False,week1_roster_veteran,8.197189360967117,2.1882274545564138,17.0,4.0,4.0,4.0,True,8.197189360967117,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,142.0,106.0,132.5,132.5
00-0038597,Chase Brown,CIN,RB,ACT,2025,1,False,week1_roster_veteran,201.22064374175153,15.145076736771642,17.0,1.0,7.0,7.0,True,201.22064374175153,228.0,16.0,242.25,0.0,233.0,0.0,0.0,0.0,0.0,5.0,414.0,69.0,6.0,1019.0,89.0,17.0,True,True,243.8,False,False,9.0,10.0,12.0,16.0
00-0038606,Parker Washington,JAX,WR,ACT,2025,1,False,week1_roster_veteran,48.53997337071344,13.869307942025502,17.0,4.0,4.0,4.0,True,48.53997337071344,73.0,17.0,73.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,847.0,58.0,0.0,0.0,97.0,16.0,True,True,143.7,False,False,32.0,84.0,85.0,100.0
00-0038608,Kayshon Boutte,NE,WR,ACT,2025,1,False,week1_roster_veteran,50.65232950396708,11.37246007919437,17.0,4.0,4.0,4.0,True,50.65232950396708,98.4,15.0,111.52000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,551.0,33.0,0.0,0.0,46.0,14.0,True,True,107.6,False,False,48.0,81.0,65.0,69.0
00-0038611,Chris Rodriguez Jr.,WAS,RB,ACT,2025,1,False,week1_roster_veteran,29.785049073947974,10.48236338062146,17.0,3.0,7.0,7.0,True,29.785049073947974,31.0,7.0,75.28571428571429,0.0,112.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,6.0,500.0,4.0,13.0,True,True,90.5,False,False,45.0,89.0,70.0,61.0
00-0038612,A.T. Perry,DEN,WR,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,284.0,238.5,238.5
00-0038614,Scott Matlock,LAC,RB,ACT,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,0.0,0.0,4.0,16.0,True,True,9.2,False,False,107.0,171.0,146.0,146.0
00-0038618,Xavier Hutchinson,HOU,WR,ACT,2025,1,False,week1_roster_veteran,16.882411136393085,3.7105626143156845,17.0,4.0,4.0,4.0,True,16.882411136393085,17.700000000000003,16.0,18.806250000000002,0.0,3.0,0.0,0.0,0.0,0.0,3.0,428.0,35.0,0.0,22.0,57.0,17.0,True,True,80.5,False,False,63.0,159.0,130.0,148.0
00-0038619,Andrei Iosivas,CIN,WR,ACT,2025,1,False,week1_roster_veteran,45.16624437762564,13.985593334614492,17.0,3.0,4.0,4.0,True,45.16624437762564,101.9,17.0,101.9,0.0,3.0,0.0,0.0,0.0,0.0,2.0,435.0,33.0,0.0,14.0,58.0,17.0,True,True,73.4,False,False,69.5,91.0,62.0,77.0
00-0038621,DeMario Douglas,NE,WR,ACT,2025,1,False,week1_roster_veteran,75.32263534571862,14.525333538483624,17.0,2.0,4.0,4.0,True,75.32263534571862,114.7,17.0,114.7,0.0,7.0,0.0,0.0,0.0,0.0,3.0,447.0,31.0,0.0,21.0,46.0,17.0,True,True,80.30000000000001,False,False,64.0,61.0,52.0,66.0
00-0038636,Kenny McIntosh,SEA,RB,RES,2025,1,False,week1_roster_veteran,16.353289843556713,2.225367742934717,17.0,4.0,7.0,7.0,True,16.353289843556713,20.9,8.0,44.412499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,123.0,84.0,78.0
00-0038640,Jalen Brooks,DAL,WR,DEV,2025,1,False,week1_roster_veteran,28.651860644659894,11.018955798985735,17.0,4.0,4.0,4.0,True,28.651860644659894,29.7,14.0,36.06428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,0.0,0.0,6.0,6.0,True,True,6.6000000000000005,False,False,179.0,120.0,117.0,125.0
00-0038643,Brayden Willis,SF,TE,DEV,2025,1,False,week1_roster_veteran,5.610224549378802,1.4134713200921385,17.0,4.0,4.0,4.0,True,5.610224549378802,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,True,True,0.0,False,True,142.0,121.0,132.5,132.5
00-0038647,Ronnie Bell,DET,WR,DEV,2025,1,False,week1_roster_veteran,6.404222636427619,1.6538444736087803,17.0,4.0,4.0,4.0,True,6.404222636427619,3.2,8.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,0.0,0.0,4.0,2.0,True,True,9.3,False,False,173.0,247.0,166.0,172.0
00-0038658,Adrian Martinez,SF,QB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,True,False,-0.1,True,False,103.5,99.5,85.5,85.5
00-0038667,Elijah Cooks,PHI,WR,DEV,2025,1,False,week1_roster_veteran,7.61064346501845,0.7052416906642571,17.0,4.0,4.0,4.0,True,7.61064346501845,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,254.5,242.0,238.5,238.5
00-0038678,Jordan Mims,TEN,RB,DEV,2025,1,False,week1_roster_veteran,15.062634410356797,1.112064939948891,17.0,4.0,7.0,7.0,True,15.062634410356797,20.1,9.0,37.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,127.0,85.0,84.0
00-0038679,Tyrell Shavers,BUF,WR,ACT,2025,1,False,week1_roster_veteran,23.040800107302566,1.4508859379538421,17.0,4.0,4.0,4.0,True,23.040800107302566,13.4,3.0,75.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,245.0,15.0,0.0,0.0,23.0,17.0,True,True,38.0,False,False,115.0,129.0,137.5,96.0
00-0038685,Chris Brooks,GB,RB,ACT,2025,1,False,week1_roster_veteran,27.368598913287087,1.9192383706954026,17.0,4.0,7.0,7.0,True,27.368598913287087,36.7,13.0,47.9923076923077,0.0,27.0,0.0,0.0,0.0,0.0,0.0,91.0,13.0,0.0,106.0,17.0,17.0,True,True,26.200000000000003,False,False,80.5,93.0,68.0,75.0
00-0038705,Emari Demercado,ARI,RB,ACT,2025,1,False,week1_roster_veteran,30.49351240304265,9.147412872802684,17.0,3.0,7.0,7.0,True,30.49351240304265,46.7,13.0,61.06923076923077,0.0,44.0,0.0,0.0,0.0,0.0,1.0,101.0,13.0,0.0,312.0,20.0,12.0,True,True,53.800000000000004,False,False,62.0,88.0,60.0,68.0
00-0038710,Blake Whiteheart,CLE,TE,ACT,2025,1,False,week1_roster_veteran,14.294325261593485,12.398404698390184,17.0,3.0,4.0,4.0,True,14.294325261593485,14.100000000000001,11.0,21.790909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,16.0,True,True,1.4,False,False,111.0,85.0,67.0,64.0
00-0038720,Julian Hill,MIA,TE,ACT,2025,1,False,week1_roster_veteran,23.50259300907965,15.525712612647665,17.0,2.0,4.0,4.0,True,23.50259300907965,16.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,15.0,0.0,0.0,21.0,14.0,True,True,21.5,False,False,69.0,67.0,66.0,71.0
00-0038727,Xazavian Valladay,MIN,RB,DEV,2025,1,False,week1_roster_veteran,,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,161.0,171.0,146.0,146.0
00-0038728,Jared Wayne,HOU,WR,DEV,2025,1,False,week1_roster_veteran,10.942259291313434,1.7051764100878983,17.0,4.0,4.0,4.0,True,10.942259291313434,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,2.0,1.0,True,True,3.0,False,False,197.0,193.0,238.5,238.5
00-0038735,Princeton Fant,DAL,TE,DEV,2025,1,False,week1_roster_veteran,7.0133855220823085,0.4966056476719321,17.0,4.0,4.0,4.0,True,7.0133855220823085,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,142.0,114.0,132.5,132.5
